portfolio_id,desk_id,office_id,pf_category,start_date,sold,country_code,euribor_rate,currency,libor_rate,bought,creation_date,indicator_code,sell_date,type,hedge_value,status,return
PF00004279,DSK00003901,OFF00001001,A,20091116,44594000,T,0.00424,USD,1.084376667,44593454.97,20091116,,20091117,A,,,0.00528
PF00004306,DSK00003924,OFF00001001,A,20091124,45419000,T,0.00424,USD,1.084376667,45418457.5,20091124,,20091125,A,,,0.00516
PF00004313,DSK00003931,OFF00001001,A,20091127,45760000,T,0.00424,USD,1.084376667,45758322.19,20091127,,20091130,A,,,0.00528
PF00004312,DSK00003930,OFF00001001,A,20091126,45760000,T,0.00424,USD,1.084376667,45759453.43,20091126,,20091127,A,,,0.00516
PF00004286,DSK00003907,OFF00001001,A,20091117,47498000,T,0.00424,USD,1.084376667,47497419.48,20091117,,20091118,A,,,0.00528
PF00004239,DSK00003871,OFF00001001,A,20091106,47982000,T,0.00424,USD,1.084376667,47980320.69,20091106,,20091109,A,,,0.00504
PF00004225,DSK00003863,OFF00001001,A,20091105,48169000,T,0.00424,USD,1.084376667,48168451.41,20091105,,20091106,A,,,0.00492
PF00004264,DSK00003893,OFF00001001,A,20091113,48180000,T,0.00424,USD,1.084376667,48178273.61,20091113,,20091116,A,,,0.00516
PF00004257,DSK00003889,OFF00001001,A,20091112,48675000,T,0.00424,USD,1.084376667,48674432.13,20091112,,20091113,A,,,0.00504
PF00004305,DSK00003923,OFF00001001,A,20091123,48697000,T,0.00424,USD,1.084376667,48696418.35,20091123,,20091124,A,,,0.00516
PF00004254,DSK00003886,OFF00001002,B,20091110,49500000,T,0.00424,USD,1.084376667,49479603.41,20091110,,20091210,B,,,0.00636
PF00004215,DSK00003856,OFF00001001,A,20091103,51370000,T,0.00424,USD,1.084376667,51369400.69,20091103,,20091104,A,,,0.00504
PF00004217,DSK00003858,OFF00001001,A,20091104,51370000,T,0.00424,USD,1.084376667,51369400.69,20091104,,20091105,A,,,0.00504
PF00004324,DSK00003940,OFF00001001,A,20091130,52855000,T,0.00424,USD,1.084376667,52854295.28,20091130,,20091201,A,,,0.00576
PF00004265,DSK00003894,OFF00001002,B,20091113,53900000,T,0.00424,USD,1.084376667,53876653.45,20091113,,20091217,B,,,0.00624
PF00004255,DSK00003887,OFF00001002,B,20091110,5.50E+07,T,0.00424,USD,1.084376667,54975383.25,20091110,,20091214,B,,,0.00624
PF00004258,DSK00003890,OFF00001001,A,20091112,5.50E+07,T,0.00424,USD,1.084376667,54976176.99,20091112,,20091216,A,,,0.00624
PF00004216,DSK00003857,OFF00001001,A,20091103,6.60E+07,T,0.00424,USD,1.084376667,65992667.48,20091103,,20091113,A,,,0.006
PF00004253,DSK00003885,OFF00001001,A,20091110,6.60E+07,T,0.00424,USD,1.084376667,65994500.46,20091110,,20091119,A,,,0.006
PF00004245,DSK00003877,OFF00001001,A,20091109,7.70E+07,T,0.00424,USD,1.084376667,76965365.59,20091109,,20091209,A,,,0.00648
PF00004270,DSK00003896,OFF00001001,A,20091116,148500000,T,0.00424,USD,1.084376667,148439964.3,20091116,,20091214,A,,,0.00624
PF00004219,DSK00003859,OFF00001001,A,20091104,1.76E+08,T,0.00424,USD,1.084376667,175918198,20091104,,20091207,A,,,0.00648
PF00014023,,OFF00001002,B,20160526,2.20E+07,T,-0.00343,USD,1.094665909,22002842.03,20160526,TRUE,20160627,B,FALSE,TRUE,-0.0018
PF00014020,,OFF00001002,B,20160526,2.20E+07,T,-0.00343,USD,1.094665909,22008436.57,20160524,TRUE,20160826,B,FALSE,TRUE,-0.0018
PF00013989,,OFF00001002,B,20160518,3.30E+07,T,-0.00343,USD,1.094665909,33004538.12,20160516,TRUE,20160620,B,FALSE,TRUE,-0.0018
PF00014001,,OFF00001002,B,20160523,34100000,T,-0.00343,USD,1.094665909,34104405.15,20160519,TRUE,20160623,B,FALSE,TRUE,-0.0018
PF00013984,,OFF00001002,B,20160517,4.40E+07,T,-0.00343,USD,1.094665909,44005684.07,20160513,TRUE,20160617,B,FALSE,TRUE,-0.0018
PF00014022,,OFF00001002,B,20160530,5.50E+07,T,-0.00343,USD,1.094665909,55007105.08,20160526,TRUE,20160630,B,FALSE,TRUE,-0.0018
PF00013958,,OFF00001001,A,20160509,7.70E+07,T,-0.00343,USD,1.094665909,77025589.61,20160509,TRUE,20160809,A,FALSE,TRUE,-0.00156
PF00013964,,OFF00001002,B,20160511,86900000,T,-0.00343,USD,1.094665909,86911950.39,20160509,TRUE,20160613,B,FALSE,TRUE,-0.0018
PF00014014,,OFF00001001,A,20160524,8.80E+07,T,-0.00343,USD,1.094665909,88029245.27,20160524,TRUE,20160824,A,FALSE,TRUE,-0.00156
PF00013965,,OFF00001001,A,20160510,1.65E+08,T,-0.00343,USD,1.094665909,165054834.9,20160510,TRUE,20160810,A,FALSE,TRUE,-0.00156
PF00013939,,OFF00001001,A,20160517,2.75E+08,T,-0.00343,USD,1.094665909,275084359.2,20160503,TRUE,20160803,A,FALSE,TRUE,-0.00144
PF00013640,,OFF00001001,A,20160114,18920000,T,-0.0021,USD,1.098504762,18919831.82,20160112,TRUE,20160215,A,FALSE,TRUE,0.00012
PF00013671,,OFF00001001,A,20160202,2.20E+07,T,-0.0021,USD,1.098504762,21999450.01,20160129,TRUE,20160502,A,FALSE,TRUE,0.00012
PF00013670,,OFF00001002,B,20160129,2.20E+07,T,-0.0021,USD,1.098504762,21999816.67,20160128,TRUE,20160401,B,FALSE,TRUE,6.00E-05
PF00013616,,OFF00001002,B,20160106,3.30E+07,T,-0.0021,USD,1.098504762,32999395.01,20160105,TRUE,20160208,B,FALSE,TRUE,0.00024
PF00013658,,OFF00001002,B,20160125,3.30E+07,T,-0.0021,USD,1.098504762,32999715.84,20160121,TRUE,20160225,B,FALSE,TRUE,0.00012
PF00013649,,OFF00001002,B,20160118,3.30E+07,T,-0.0021,USD,1.098504762,32999715.84,20160114,TRUE,20160218,B,FALSE,TRUE,0.00012
PF00013653,,OFF00001001,A,20160121,37400000,T,-0.0021,USD,1.098504762,37398109.32,20160119,TRUE,20160421,A,FALSE,TRUE,0.00024
PF00013641,,OFF00001002,B,20160114,4.40E+07,T,-0.0021,USD,1.098504762,43999608.89,20160112,TRUE,20160215,B,FALSE,TRUE,0.00012
PF00013662,,OFF00001001,A,20160122,58025000,T,-0.0021,USD,1.098504762,58022799.97,20160122,TRUE,20160422,A,FALSE,TRUE,0.00018
PF00013630,,OFF00001002,B,20160108,86900000,T,-0.0021,USD,1.098504762,86898877.56,20160107,TRUE,20160211,B,FALSE,TRUE,0.00018
PF00013631,,OFF00001002,B,20160108,283800000,T,-0.0021,USD,1.098504762,283796334.3,20160107,TRUE,20160211,B,FALSE,TRUE,0.00018
PF00013770,,OFF00001002,B,20160309,12100000,T,-0.0027,USD,1.109958696,12100927.74,20160307,TRUE,20160609,B,FALSE,TRUE,-0.00036
PF00013794,,OFF00001001,A,20160315,2.20E+07,T,-0.0027,USD,1.109958696,22001008.38,20160314,TRUE,20160418,A,FALSE,TRUE,-6.00E-04
PF00013756,,OFF00001002,B,20160304,24200000,T,-0.0027,USD,1.109958696,24201478.98,20160302,TRUE,20160428,B,FALSE,TRUE,-0.00048
PF00013802,,OFF00001002,B,20160318,3.30E+07,T,-0.0027,USD,1.109958696,33001420.89,20160316,TRUE,20160418,B,FALSE,TRUE,-6.00E-04
PF00013790,,OFF00001002,B,20160314,4.40E+07,T,-0.0027,USD,1.109958696,44001894.53,20160311,TRUE,20160415,B,FALSE,TRUE,-6.00E-04
PF00013818,,OFF00001001,A,20160404,4.40E+07,T,-0.0027,USD,1.109958696,44002652.38,20160323,TRUE,20160429,A,FALSE,TRUE,-0.00084
PF00013772,,OFF00001002,B,20160308,4.40E+07,T,-0.0027,USD,1.109958696,44003373.59,20160307,TRUE,20160608,B,FALSE,TRUE,-0.00036
PF00013808,,OFF00001001,A,20160321,62293000,T,-0.0027,USD,1.109958696,62299368.38,20160321,TRUE,20160621,A,FALSE,TRUE,-0.00048
PF00013831,,OFF00001002,B,20160331,7.70E+07,T,-0.0027,USD,1.109958696,77005775.43,20160330,TRUE,20160428,B,FALSE,TRUE,-0.0012
PF00013810,,OFF00001001,A,20160323,84150000,T,-0.0027,USD,1.109958696,84156451.99,20160321,TRUE,20160623,A,FALSE,TRUE,-0.00036
PF00013781,,OFF00001002,B,20160311,86900000,T,-0.0027,USD,1.109958696,86903741.69,20160309,TRUE,20160411,B,FALSE,TRUE,-6.00E-04
PF00013788,,OFF00001001,A,20160311,150700000,T,-0.0027,USD,1.109958696,150711554.6,20160310,TRUE,20160614,A,FALSE,TRUE,-0.00036
PF00013780,,OFF00001002,B,20160311,283800000,T,-0.0027,USD,1.109958696,283812613.9,20160309,TRUE,20160412,B,FALSE,TRUE,-6.00E-04
PF00005224,DSK00004560,OFF00001001,A,20100707,14168000,T,0.00505,USD,1.117797727,14165717.75,20100707,,20100719,A,,TRUE,0.00696
PF00005261,DSK00004578,OFF00001001,A,20100713,27500000,T,0.00505,USD,1.117797727,27486714.75,20100712,,20100813,A,,TRUE,0.0072
PF00005379,DSK00004625,OFF00001001,A,20100729,29766000,T,0.00505,USD,1.117797727,29752000.03,20100729,,20100827,A,,TRUE,0.00726
PF00005269,DSK00004578,OFF00001001,A,20100713,3.30E+07,T,0.00505,USD,1.117797727,32983792.13,20100713,,20100813,A,,TRUE,0.00732
PF00005220,DSK00004556,OFF00001001,A,20100706,3.30E+07,T,0.00505,USD,1.117797727,32984881.93,20100706,,20100806,A,,TRUE,0.0066
PF00005245,DSK00004571,OFF00001002,B,20100709,33022000,T,0.00505,USD,1.117797727,33004122.77,20100709,,20100811,B,,TRUE,0.0078
PF00005282,DSK00004585,OFF00001001,A,20100716,39600000,T,0.00505,USD,1.117797727,39594632.73,20100715,,20100727,A,,TRUE,0.00732
PF00005365,DSK00004619,OFF00001001,A,20100726,39600000,T,0.00505,USD,1.117797727,39594764.69,20100726,,20100804,A,,TRUE,0.00714
PF00005305,DSK00004594,OFF00001001,A,20100719,4.40E+07,T,0.00505,USD,1.117797727,43993449.86,20100716,,20100728,A,,TRUE,0.00804
PF00005306,DSK00004595,OFF00001001,A,20100719,5.50E+07,T,0.00505,USD,1.117797727,54970499.17,20100716,,20100817,A,,TRUE,0.00828
PF00005246,DSK00004572,OFF00001001,A,20100712,71500000,T,0.00505,USD,1.117797727,71489673.71,20100709,,20100721,A,,TRUE,0.0078
PF00005333,DSK00004605,OFF00001001,A,20100720,71500000,T,0.00505,USD,1.117797727,71490964.34,20100720,,20100728,A,,TRUE,0.0078
PF00005210,DSK00004555,OFF00001001,A,20100702,71500000,T,0.00505,USD,1.117797727,71493188.29,20100702,,20100713,A,,TRUE,0.00588
PF00005226,DSK00004561,OFF00001001,A,20100709,74800000,T,0.00505,USD,1.117797727,74762203.55,20100708,,20100809,A,,TRUE,0.0078
PF00005279,DSK00004583,OFF00001001,A,20100716,158169000,T,0.00505,USD,1.117797727,158092588.6,20100715,,20100817,A,,TRUE,0.0072
PF00004404,DSK00004002,OFF00001002,B,20091221,1.10E+07,N,0.00476,GBP,1.12833,10998674.13,20091221,,20091229,C,,,0.0066
PF00004334,DSK00003948,OFF00001002,B,20091203,13200000,N,0.00476,GBP,1.12833,13193406.91,20091203,,20100108,C,,,0.00684
PF00004343,DSK00003953,OFF00001002,B,20091204,13200000,N,0.00476,GBP,1.12833,13193406.91,20091204,,20100108,C,,,0.00684
PF00004371,DSK00003979,OFF00001002,B,20091214,2.20E+07,N,0.00476,GBP,1.12833,21997679.7,20091214,,20091221,C,,,0.0066
PF00004393,DSK00003994,OFF00001002,B,20091217,5.50E+07,N,0.00476,GBP,1.12833,54972167.52,20091217,,20100119,C,,,0.00672
PF00004345,DSK00003955,OFF00001002,B,20091207,5.50E+07,N,0.00476,GBP,1.12833,54973386.86,20091207,,20100107,C,,,0.00684
PF00004337,DSK00003950,OFF00001002,B,20091203,8.80E+07,N,0.00476,GBP,1.12833,87937455.99,20091203,,20100120,C,,,0.00708
PF00004157,DSK00003807,OFF00001002,B,20091016,13200000,N,0.00439,GBP,1.133752273,13195976.13,20091016,,20091106,C,,,0.00636
PF00004184,DSK00003831,OFF00001002,B,20091026,2.20E+07,N,0.00439,GBP,1.133752273,21964405.63,20091026,,20100125,C,,,0.0078
PF00004102,DSK00003768,OFF00001002,B,20091002,52800000,N,0.00439,GBP,1.133752273,52777775.5,20091002,,20091103,C,,,0.00636
PF00004172,DSK00003821,OFF00001002,B,20091019,5.50E+07,N,0.00439,GBP,1.133752273,54976849.47,20091019,,20091117,C,,,0.00636
PF00004091,DSK00003758,OFF00001002,B,20091001,8.80E+07,N,0.00439,GBP,1.133752273,87990164.39,20091001,,20091013,C,,,0.00612
PF00004183,DSK00003830,OFF00001002,B,20091023,1.10E+08,N,0.00439,GBP,1.133752273,109986741.3,20091023,,20091103,C,,,0.0066
PF00004208,DSK00003849,OFF00001002,B,20091030,1.10E+08,N,0.00439,GBP,1.133752273,109988609.4,20091030,,20091110,C,,,0.00648
PF00013714,,OFF00001001,A,20160215,2.20E+07,T,-0.00232,USD,1.140769048,22000177.22,20160212,TRUE,20160316,A,FALSE,TRUE,-0.00012
PF00013726,,OFF00001002,B,20160222,27500000,T,-0.00232,USD,1.140769048,27500000,20160218,TRUE,20160523,B,FALSE,TRUE,0
PF00013674,,OFF00001001,A,20160201,3.30E+07,T,-0.00232,USD,1.140769048,32999165.85,20160201,TRUE,20160502,A,FALSE,TRUE,0.00012
PF00013685,,OFF00001002,B,20160208,3.30E+07,T,-0.00232,USD,1.140769048,32999725,20160204,TRUE,20160408,B,FALSE,TRUE,6.00E-05
PF00013673,,OFF00001001,A,20160201,3.30E+07,T,-0.00232,USD,1.140769048,3.30E+07,20160201,TRUE,20160301,A,FALSE,TRUE,0
PF00013721,,OFF00001002,B,20160218,3.30E+07,T,-0.00232,USD,1.140769048,33000265.84,20160216,TRUE,20160318,B,FALSE,TRUE,-0.00012
PF00013736,,OFF00001002,B,20160224,3.30E+07,T,-0.00232,USD,1.140769048,33000302.5,20160223,TRUE,20160329,B,FALSE,TRUE,-0.00012
PF00013747,,OFF00001002,B,20160301,3.30E+07,T,-0.00232,USD,1.140769048,33000852.52,20160226,TRUE,20160401,B,FALSE,TRUE,-0.00036
PF00013729,,OFF00001002,B,20160222,37400000,T,-0.00232,USD,1.140769048,37400000,20160219,TRUE,20160523,B,FALSE,TRUE,0
PF00013693,,OFF00001002,B,20160209,38500000,T,-0.00232,USD,1.140769048,38499668.48,20160205,TRUE,20160411,B,FALSE,TRUE,6.00E-05
PF00013712,,OFF00001002,B,20160215,4.40E+07,T,-0.00232,USD,1.140769048,44000177.22,20160211,TRUE,20160315,B,FALSE,TRUE,-6.00E-05
PF00013713,,OFF00001002,B,20160215,4.40E+07,T,-0.00232,USD,1.140769048,44000177.22,20160211,TRUE,20160315,B,FALSE,TRUE,-6.00E-05
PF00013727,,OFF00001002,B,20160222,5.50E+07,T,-0.00232,USD,1.140769048,55000458.34,20160218,TRUE,20160422,B,FALSE,TRUE,-6.00E-05
PF00013704,,OFF00001001,A,20160212,6.60E+07,T,-0.00232,USD,1.140769048,65999175.01,20160210,TRUE,20160512,A,FALSE,TRUE,6.00E-05
PF00013697,,OFF00001001,A,20160209,1.10E+08,T,-0.00232,USD,1.140769048,109997250.1,20160209,TRUE,20160509,A,FALSE,TRUE,0.00012
PF00013705,,OFF00001001,A,20160210,173569000,T,-0.00232,USD,1.140769048,173566830.4,20160210,TRUE,20160510,A,FALSE,TRUE,6.00E-05
PF00013701,,OFF00001002,B,20160211,283800000,T,-0.00232,USD,1.140769048,283800000,20160209,TRUE,20160311,B,FALSE,TRUE,0
PF00004051,DSK00003720,OFF00001002,B,20090917,82511000,N,0.00481,GBP,1.144262273,82502772.33,20090917,,20090928,C,,,0.00624
PF00009981,,OFF00001002,B,20121004,9306000,N,0.00116,GBP,1.156986522,9300944.363,20121004,TRUE,20121105,C,TRUE,TRUE,0.00744
PF00009977,,OFF00001002,B,20121004,78694000,N,0.00116,GBP,1.156986522,78651248.2,20121003,TRUE,20121105,C,TRUE,TRUE,0.00744
PF00005190,DSK00004544,OFF00001001,A,20100702,25058000,T,0.00428,USD,1.187955909,25055661.47,20100630,,20100709,A,,TRUE,0.00576
PF00005014,DSK00004446,OFF00001001,A,20100611,27302000,T,0.00428,USD,1.187955909,27291598.87,20100611,,20100709,A,,TRUE,0.00588
PF00005002,DSK00004441,OFF00001002,B,20100608,33022000,T,0.00428,USD,1.187955909,33008356.55,20100608,,20100712,B,,TRUE,0.00558
PF00005032,DSK00004452,OFF00001001,A,20100615,38500000,T,0.00428,USD,1.187955909,38484093.24,20100615,,20100716,A,,TRUE,0.00576
PF00005041,DSK00004461,OFF00001002,B,20100617,4.40E+07,T,0.00428,USD,1.187955909,43981625.45,20100615,,20100719,B,,TRUE,0.00564
PF00005028,DSK00004450,OFF00001001,A,20100614,44022000,T,0.00428,USD,1.187955909,44003042.02,20100614,,20100719,A,,TRUE,0.00564
PF00005000,DSK00004440,OFF00001001,A,20100603,47091000,T,0.00428,USD,1.187955909,47074523.92,20100603,,20100702,A,,TRUE,0.0054
PF00005029,DSK00004451,OFF00001001,A,20100616,5.50E+07,T,0.00428,USD,1.187955909,54975596.94,20100614,,20100720,A,,TRUE,0.00564
PF00005009,DSK00004444,OFF00001001,A,20100609,6.60E+07,T,0.00428,USD,1.187955909,65978556.97,20100609,,20100705,A,,TRUE,0.0054
PF00004991,DSK00004436,OFF00001001,A,20100604,78870000,T,0.00428,USD,1.187955909,78863406.14,20100603,,20100614,A,,TRUE,0.00516
PF00005017,DSK00004448,OFF00001001,A,20100611,79200000,T,0.00428,USD,1.187955909,79192916.63,20100611,,20100621,A,,TRUE,0.00552
PF00005189,DSK00004543,OFF00001001,A,20100702,8.80E+07,T,0.00428,USD,1.187955909,87987779.48,20100630,,20100712,A,,TRUE,0.006
PF00004524,DSK00004093,OFF00001002,B,20100121,1.10E+07,N,0.00453,GBP,1.202413333,10998698.24,20100121,,20100129,C,,,0.00648
PF00004449,DSK00004036,OFF00001002,B,20100105,1.10E+07,N,0.00453,GBP,1.202413333,10999005.57,20100105,,20100113,C,,,0.0066
PF00004452,DSK00004038,OFF00001002,B,20100106,13200000,N,0.00453,GBP,1.202413333,13194331.86,20100106,,20100205,C,,,0.00672
PF00004534,DSK00004098,OFF00001002,B,20100125,2.20E+07,N,0.00453,GBP,1.202413333,21967692.45,20100125,,20100423,C,,,0.00732
PF00004460,DSK00004043,OFF00001002,B,20100106,5.50E+07,N,0.00453,GBP,1.202413333,54975539.65,20100106,,20100205,C,,,0.00672
PF00004513,DSK00004082,OFF00001002,B,20100119,5.50E+07,N,0.00453,GBP,1.202413333,54975539.65,20100119,,20100217,C,,,0.00672
PF00004521,DSK00004090,OFF00001002,B,20100120,88110000,N,0.00453,GBP,1.202413333,88065412.36,20100120,,20100222,C,,,0.00672
PF00004218,DSK00003859,OFF00001002,B,20091104,13200000,N,0.00424,GBP,1.203305238,13193724.85,20091104,,20091207,C,,,0.00672
PF00004323,DSK00003939,OFF00001002,B,20091130,3.30E+07,N,0.00424,GBP,1.203305238,32996519.55,20091130,,20091207,C,,,0.0066
PF00004210,DSK00003851,OFF00001002,B,20091103,5.50E+07,N,0.00424,GBP,1.203305238,54971324.55,20091103,,20091207,C,,,0.00672
PF00004281,DSK00003902,OFF00001002,B,20091116,5.50E+07,N,0.00424,GBP,1.203305238,54975148.22,20091116,,20091217,C,,,0.0066
PF00004240,DSK00003872,OFF00001002,B,20091106,71500000,N,0.00424,GBP,1.203305238,71493653.71,20091106,,20091116,C,,,0.00648
PF00004322,DSK00003938,OFF00001002,B,20091130,7.70E+07,N,0.00424,GBP,1.203305238,76991878.94,20091130,,20091207,C,,,0.0066
PF00004263,DSK00003892,OFF00001002,B,20091112,7.70E+07,N,0.00424,GBP,1.203305238,76992026.58,20091112,,20091123,C,,,0.00648
PF00004294,DSK00003914,OFF00001002,B,20091119,7.70E+07,N,0.00424,GBP,1.203305238,76992026.58,20091119,,20091130,C,,,0.00648
PF00004789,DSK00004293,OFF00001002,B,20100406,1.10E+07,N,0.004,GBP,1.216166818,10998818.76,20100406,,20100415,C,,,0.00672
PF00004867,DSK00004358,OFF00001002,B,20100422,1.10E+07,N,0.004,GBP,1.216166818,10998860.94,20100422,,20100429,C,,,0.00648
PF00004881,DSK00004370,OFF00001002,B,20100423,2.20E+07,N,0.004,GBP,1.216166818,21964363.57,20100423,,20100726,C,,,0.00756
PF00004839,DSK00004336,OFF00001002,B,20100415,2.20E+07,N,0.004,GBP,1.216166818,21990384.48,20100415,,20100517,C,,,0.00684
PF00004801,DSK00004304,OFF00001002,B,20100408,33242000,N,0.004,GBP,1.216166818,33225396.4,20100408,,20100511,C,,,0.00684
PF00004788,DSK00004292,OFF00001002,B,20100406,68200000,N,0.004,GBP,1.216166818,68169127.79,20100406,,20100507,C,,,0.00684
PF00004851,DSK00004342,OFF00001002,B,20100416,8.80E+07,N,0.004,GBP,1.216166818,87958791.91,20100416,,20100520,C,,,0.00684
PF00013895,,OFF00001001,A,20160420,3300000,T,-0.00335,USD,1.222221429,3300834.378,20160419,TRUE,20160721,A,FALSE,TRUE,-0.0012
PF00013915,,OFF00001002,B,20160426,21450000,T,-0.00335,USD,1.222221429,21454726,20160426,TRUE,20160628,B,FALSE,TRUE,-0.00156
PF00013874,,OFF00001001,A,20160415,2.20E+07,T,-0.00335,USD,1.222221429,22004474.24,20160413,TRUE,20160615,A,FALSE,TRUE,-0.00144
PF00013879,,OFF00001002,B,20160418,3.30E+07,T,-0.00335,USD,1.222221429,33003575.39,20160414,TRUE,20160518,B,FALSE,TRUE,-0.00156
PF00013849,,OFF00001002,B,20160408,3.30E+07,T,-0.00335,USD,1.222221429,33005592.61,20160406,TRUE,20160608,B,FALSE,TRUE,-0.0012
PF00013930,,OFF00001002,B,20160502,3.30E+07,T,-0.00335,USD,1.222221429,33009279.28,20160428,TRUE,20160802,B,FALSE,TRUE,-0.00132
PF00013850,,OFF00001002,B,20160411,38500000,T,-0.00335,USD,1.222221429,38507059.63,20160407,TRUE,20160610,B,FALSE,TRUE,-0.00132
PF00013852,,OFF00001002,B,20160411,41250000,T,-0.00335,USD,1.222221429,41257942.15,20160407,TRUE,20160613,B,FALSE,TRUE,-0.00132
PF00013922,,OFF00001001,A,20160427,43153000,T,-0.00335,USD,1.222221429,43153000,20160426,TRUE,20160531,A,FALSE,TRUE,0
PF00013875,,OFF00001002,B,20160414,4.40E+07,T,-0.00335,USD,1.222221429,44005085.03,20160413,TRUE,20160517,B,FALSE,TRUE,-0.00156
PF00013897,,OFF00001002,B,20160422,5.50E+07,T,-0.00335,USD,1.222221429,55011185.61,20160420,TRUE,20160622,B,FALSE,TRUE,-0.00144
PF00013901,,OFF00001002,B,20160425,63800000,T,-0.00335,USD,1.222221429,63813400.81,20160421,TRUE,20160627,B,FALSE,TRUE,-0.00144
PF00013856,,OFF00001002,B,20160412,283800000,T,-0.00335,USD,1.222221429,283828382.8,20160408,TRUE,20160512,B,FALSE,TRUE,-0.00144
PF00003102,DSK00002879,OFF00001002,C,20081209,4983642.103,M,0.03523,CHF,1.224638261,4955013.848,20081209,,20090313,E,,,0.0264
PF00003149,DSK00002919,OFF00001001,C,20081218,8393000,M,0.03523,CHF,1.224638261,8388150.684,20081218,,20090107,E,,,0.015600087
PF00003144,DSK00002914,OFF00001002,C,20081217,9020000,M,0.03523,CHF,1.224638261,9010316.001,20081217,,20090116,E,,,0.015460043
PF00003083,DSK00002862,OFF00001002,C,20081204,10670000,M,0.03523,CHF,1.224638261,10627734.48,20081204,,20090127,E,,,0.03168924
PF00003140,DSK00002910,OFF00001002,C,20081217,1.10E+07,M,0.03523,CHF,1.224638261,10995615.27,20081217,,20090102,E,,,0.01076253
PF00003067,DSK00002848,OFF00001002,C,20081202,11716100,M,0.03523,CHF,1.224638261,11712015.59,20081202,,20081209,E,,,0.025100287
PF00003084,DSK00002863,OFF00001002,C,20081204,14300000,M,0.03523,CHF,1.224638261,14201845.3,20081204,,20090303,E,,,0.033317225
PF00003064,DSK00002845,OFF00001002,C,20081202,18546000,M,0.03523,CHF,1.224638261,18544918.15,20081202,,20081203,E,,,0.0252
PF00003105,DSK00002881,OFF00001002,C,20081209,27500000,M,0.03523,CHF,1.224638261,27348750,20081209,,20090310,E,,,0.0264
PF00003142,DSK00002912,OFF00001002,C,20081217,27500000,M,0.03523,CHF,1.224638261,27470360.95,20081217,,20090114,E,,,0.016628664
PF00003127,DSK00002898,OFF00001002,C,20081212,45782000,M,0.03523,CHF,1.224638261,45730749.59,20081212,,20090115,E,,,0.0156
PF00003058,DSK00002840,OFF00001002,C,20081201,49500000,M,0.03523,CHF,1.224638261,49482537.2,20081201,,20081208,E,,,0.025400443
PF00003090,DSK00002868,OFF00001002,C,20081205,51167850.63,M,0.03523,CHF,1.224638261,51151789.49,20081205,,20081211,E,,,0.02260016
PF00003113,DSK00002888,OFF00001002,C,20081210,5.50E+07,M,0.03523,CHF,1.224638261,54791687.21,20081210,,20090210,E,,,0.026822988
PF00003112,DSK00002887,OFF00001002,C,20081210,5.50E+07,M,0.03523,CHF,1.224638261,54901076.25,20081210,,20090115,E,,,0.022200031
PF00003095,DSK00002873,OFF00001002,C,20081208,5.50E+07,M,0.03523,CHF,1.224638261,54903750,20081208,,20090107,E,,,0.0252
PF00003081,DSK00002860,OFF00001002,C,20081204,5.50E+07,M,0.03523,CHF,1.224638261,54978687.23,20081204,,20081210,E,,,0.02790036
PF00003122,DSK00002893,OFF00001002,C,20081211,5.50E+07,M,0.03523,CHF,1.224638261,54988770.83,20081211,,20081219,E,,,0.0126
PF00003079,DSK00002858,OFF00001002,C,20081204,65214539.89,M,0.03523,CHF,1.224638261,64766909.55,20081204,,20090303,E,,,0.033317225
PF00003082,DSK00002861,OFF00001002,C,20081204,6.60E+07,M,0.03523,CHF,1.224638261,65949399.45,20081204,,20081217,E,,,0.0254772
PF00003143,DSK00002913,OFF00001002,C,20081217,7.70E+07,M,0.03523,CHF,1.224638261,76688790.8,20081217,,20090317,E,,,0.019400054
PF00003089,DSK00002867,OFF00001002,C,20081205,1.10E+08,M,0.03523,CHF,1.224638261,109235954.1,20081205,,20090305,E,,,0.033340185
PF00003141,DSK00002911,OFF00001002,C,20081217,1.10E+08,M,0.03523,CHF,1.224638261,109701929.7,20081217,,20090217,E,,,0.018880698
PF00003121,DSK00002893,OFF00001002,C,20081211,1.10E+08,M,0.03523,CHF,1.224638261,109977541.7,20081211,,20081219,E,,,0.0126
PF00003159,DSK00002927,OFF00001002,C,20081222,1.10E+08,M,0.03523,CHF,1.224638261,109978244.4,20081222,,20081231,E,,,0.010680024
PF00003119,DSK00002894,OFF00001002,C,20081211,1.10E+08,M,0.03523,CHF,1.224638261,109981666.7,20081211,,20081218,E,,,0.012
PF00003172,DSK00002939,OFF00001002,C,20081231,1.10E+08,M,0.03523,CHF,1.224638261,109984752.8,20081231,,20090106,E,,,0.009980014
PF00003078,DSK00002857,OFF00001002,C,20081204,1.65E+08,M,0.03523,CHF,1.224638261,164601016.4,20081204,,20090105,E,,,0.032644114
PF00003120,DSK00002895,OFF00001002,C,20081211,1.65E+08,M,0.03523,CHF,1.224638261,164966312.5,20081211,,20081219,E,,,0.0126
PF00003056,DSK00002839,OFF00001002,C,20081201,1.65E+08,M,0.03523,CHF,1.224638261,164990375,20081201,,20081202,E,,,0.0252
PF00003075,DSK00002855,OFF00001002,C,20081203,168619000,M,0.03523,CHF,1.224638261,168609398.1,20081203,,20081204,E,,,0.0246
